-98.0238554, 33.6408524
-98.02413, 33.6409841
-98.0244046, 33.6411155
-98.0246787, 33.6412478
-98.0249543, 33.6413786
-98.0252287, 33.6415097
-98.0255034, 33.6416408
-98.0257781, 33.6417725
-98.0260533, 33.6419039
-98.0263285, 33.6420347
-98.0266029, 33.642166
-98.0268786, 33.6422973
-98.0271532, 33.6424287
-98.0274287, 33.6425601
-98.027704, 33.6426909
-98.0279784, 33.6428223
-98.028253, 33.6429536
-98.0285293, 33.6430857
-98.0288045, 33.6432171
-98.0290794, 33.6433485
-98.0293558, 33.6434799
-98.029631, 33.6436107
-98.0299072, 33.6437421
-98.0301828, 33.6438734
-98.030458, 33.6440041
-98.0307323, 33.6441355
-98.0310067, 33.6442669
-98.0312829, 33.6443983
-98.0315581, 33.6445291
-98.031833, 33.6446605
-98.0321082, 33.6447918
-98.0323844, 33.6449232
-98.0326593, 33.6450549
-98.0329345, 33.6451862
-98.0332112, 33.6453176
-98.0334861, 33.6454493
-98.0337613, 33.6455806
-98.0340373, 33.6457113
-98.0343137, 33.6458426
-98.0345888, 33.645974
-98.0348649, 33.6461053
-98.0351398, 33.6462366
-98.0354157, 33.6463673
-98.0356919, 33.6464987
-98.0359682, 33.6466304
-98.0362431, 33.6467617
-98.0365193, 33.6468934
-98.0367958, 33.6470248
-98.0370707, 33.6471561
-98.037346, 33.6472875
-98.0376219, 33.6474192
-98.0378971, 33.6475505
-98.0381736, 33.6476822
-98.0384485, 33.6478136
-98.0387247, 33.6479449
-98.0389995, 33.6480766
-98.0392756, 33.648208
-98.0395511, 33.6483393
-98.0398257, 33.6484706
-98.0401011, 33.648602
-98.040376, 33.6487333
-98.0406519, 33.648865
-98.0409273, 33.6489963
-98.0412017, 33.6491277
-98.0414769, 33.649259
-98.0417523, 33.6493907
-98.0420271, 33.6495218
-98.0423033, 33.6496529
-98.0425786, 33.6497842
-98.042854, 33.6499159
-98.0431298, 33.6500472
-98.0434046, 33.6501785
-98.0436804, 33.6503098
-98.0439553, 33.6504415
-98.0442307, 33.6505729
-98.0445065, 33.6507042
-98.0447813, 33.6508355
-98.0450561, 33.6509669
-98.0453314, 33.6510986
-98.0456078, 33.6512299
-98.045883, 33.6513613
-98.0461577, 33.6514926
-98.0464325, 33.6516239
-98.0467084, 33.6517556
